Probe ID,Gene Symbol,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEgreen,kMEgreenyellow,kMEgrey60,kMElightcyan,kMElightgreen,kMEmagenta,kMEmidnightblue,kMEpink,kMEpurple,kMEred,kMEsalmon,kMEtan,kMEturquoise,kMEyellow,
ILMN_1798546,HDAC6,-0.599621352,-0.568979717,0.585340018,0.708335813,0.543685798,0.828999974,0.351948995,-0.490214445,-0.023001058,0.486649365,-0.072588346,-0.319314697,0.429681805,0.123418231,-0.174031486,0.301626361,-0.756376661,0.591996045,
ILMN_1798577,SLC6A11,0.069563939,-0.283313686,0.078671503,0.138028371,0.646899507,0.139787732,0.289953493,-0.2807322,-0.188960257,0.078178453,-0.146268223,-0.097498236,0.417942937,0.77867879,0.031409629,-0.107737578,-0.214310084,-0.106557099,
ILMN_1798581,MCM8,-0.255284028,-0.793590771,0.52655159,0.952331601,0.550635826,0.797568905,0.618791677,-0.531638899,-0.111970301,0.662882247,0.040268568,-0.39291154,0.63197987,0.117892038,0.063442723,0.530829473,-0.779525671,0.599302482,
ILMN_1798602,PCF11,0.286302844,-0.701016393,0.117203569,0.496296481,0.507880315,0.365098792,0.724759051,-0.38041896,-0.216249279,0.497478749,0.010586261,-0.184656668,0.617347621,0.386146591,0.296421931,0.262404634,-0.452152093,0.253014145,
ILMN_1798620,PQLC1,0.3846663,0.200951441,-0.169836243,-0.181115503,-0.483743345,0.13226126,0.171162139,0.627251338,-0.559864278,-0.428818121,-0.496356238,0.844800532,-0.635716723,-0.435376079,0.697712007,-0.683283398,0.398628761,0.467428704,
ILMN_1798654,MCM6,0.603969262,0.266858912,-0.650477106,-0.312658614,-0.398234312,-0.359639709,-0.04779958,0.329369421,-0.063731696,-0.190090207,0.050561948,0.300181251,-0.247159356,-0.205312925,0.31079166,-0.105444103,0.512879501,-0.240749747,
ILMN_1798657,TBL1XR1,0.330125227,0.464964948,-0.118674275,-0.598178253,-0.260400975,-0.620593989,-0.291437544,0.298287697,-0.011897156,-0.517206543,-0.02405754,0.283032942,-0.328312671,0.127049633,0.080010347,-0.45767662,0.53604315,-0.496723844,
ILMN_1798659,CCDC28A,0.490207388,-0.27103841,-0.196344493,0.228886951,-0.184840911,0.284651036,0.470435596,0.142371594,-0.288418598,0.08978275,-0.050867086,0.305770999,-0.031325005,-0.316870022,0.589363731,0.056691641,0.03927553,0.401556892,
ILMN_1798712,USP4,0.144070079,0.249644239,-0.262815573,-0.15711668,-0.388774287,0.103551151,-0.02381823,0.298595165,-0.176330466,-0.277014357,-0.224982731,0.510080261,-0.460781118,-0.377042054,0.352384929,-0.444666911,0.276203292,0.274341743,
ILMN_1798728,C19orf2,-0.193147718,-0.622317206,0.521929454,0.627589829,0.679978242,0.518177894,0.476693164,-0.492462323,-0.060192392,0.450579868,0.038976257,-0.410279785,0.632675683,0.434015274,-0.040719466,0.359105169,-0.621572619,0.254709981,
ILMN_1798804,SRPK1,0.66180612,0.449174069,-0.525019769,-0.459608147,-0.606808196,-0.480411623,-0.141702876,0.625522319,-0.176706176,-0.593243953,-0.20449034,0.571335237,-0.568182455,-0.31200384,0.450295638,-0.419407801,0.725269161,-0.214010997,
ILMN_1798819,DTNB,0.121281077,-0.414030273,0.034292565,0.3109688,-0.067375133,0.489807492,0.555683052,0.285248951,-0.621667562,0.138937997,-0.436325633,0.406907622,-0.087395767,-0.277997724,0.539673438,-0.150863106,-0.209592963,0.778108285,
ILMN_1798827,FLJ10379,0.013108803,0.187304179,-0.273203656,-0.273337257,0.190634525,-0.120905202,-0.164125626,-0.008351726,-0.076041162,-0.098934373,0.041873197,0.090152707,-0.006662551,0.386662409,-0.060808895,-0.171324312,0.132178761,-0.234263834,
ILMN_1798841,PLCXD3,0.805838685,0.317606438,-0.582006203,-0.487810113,-0.466400521,-0.461490061,0.057318338,0.55888278,-0.25260583,-0.560614401,-0.102425814,0.643858087,-0.449912171,-0.065996415,0.559796093,-0.580247476,0.680843712,-0.201761678,
ILMN_1798874,TMEM85,0.282717046,0.943986556,-0.622656821,-0.866155554,-0.693464962,-0.81510497,-0.755273954,0.513766931,0.215271119,-0.7596351,0.057746149,0.417594056,-0.736842913,-0.206721679,-0.077808808,-0.564447979,0.900229368,-0.66092346,
ILMN_1798957,C12orf47,-0.080079837,0.690933185,-0.202733414,-0.532408782,-0.546711466,-0.441410118,-0.663177761,0.313469775,0.383601201,-0.481737491,0.032301033,0.141763666,-0.571082738,-0.405313125,-0.294063823,-0.28012241,0.527647924,-0.398632659,
ILMN_1799015,PXMP2,-0.618089693,-0.017095595,0.326627609,0.253444118,0.077418053,0.165130763,-0.234290551,-0.509193679,0.544878719,0.476399482,0.163631858,-0.524322289,0.208498372,-0.246273647,-0.548471208,0.353928839,-0.375256049,-0.009063166,
ILMN_1799024,VAC14,0.216422662,0.249490002,-0.197399749,-0.312519483,-0.348753185,-0.00367641,-0.045774095,0.458600395,-0.324310829,-0.365158293,-0.328774326,0.562909863,-0.505308262,-0.293856113,0.318297212,-0.537195404,0.361586152,0.162736017,
ILMN_1799028,TSPAN5,0.608323088,0.680498907,-0.629498924,-0.750421628,-0.718509795,-0.638102526,-0.337359307,0.713733401,-0.15078882,-0.789097656,-0.248752789,0.669942426,-0.74855152,-0.278499828,0.341204569,-0.679318239,0.891311168,-0.355940387,
ILMN_1799082,ZNF609,0.184436437,-0.827289966,0.150042601,0.654424606,0.521056902,0.561528976,0.816433252,-0.443000411,-0.239270249,0.616859982,0.106624445,-0.23969682,0.675541619,0.267707797,0.307397565,0.423223452,-0.606098671,0.4662269,
ILMN_1799103,SNRPB,-0.133330532,0.808513773,-0.261466627,-0.60447129,-0.606917138,-0.470287046,-0.739577803,0.50722871,0.181899026,-0.648329503,-0.243883373,0.366238982,-0.759346223,-0.379536005,-0.197243252,-0.515871954,0.623452592,-0.326297078,
ILMN_1799106,MOSC1,-0.272611249,-0.356392053,0.232233977,0.338406003,0.149268144,0.366563437,0.205478762,-0.249667158,-0.073563047,0.586657747,-0.063176652,-0.220342092,0.254984834,-0.21081372,-0.082575541,0.269184874,-0.414816406,0.329114481,
ILMN_1799113,CCDC41,-0.441830237,-0.000379167,0.366123734,0.025313295,0.068878601,0.099826451,-0.16473076,-0.027920174,0.060083369,0.074707313,-0.20532072,-0.144087409,-0.030729957,-0.079289435,-0.331384489,-0.009867036,-0.185915378,0.082420422,
ILMN_1799128,SLC30A9,0.34802146,0.823956842,-0.482558969,-0.836818431,-0.558109458,-0.77899432,-0.624502312,0.595281241,-0.007896304,-0.772056232,-0.142872153,0.485856394,-0.695514858,-0.087474116,0.023291875,-0.650818842,0.862904309,-0.615463583,
ILMN_1799141,TNNI3K,0.123587496,0.636938443,-0.375518054,-0.579423612,-0.652610126,-0.542340932,-0.525936882,0.549965092,0.153420327,-0.613398332,-0.024702639,0.323217197,-0.636034841,-0.402617607,-0.060025093,-0.387541536,0.624643191,-0.319058209,
ILMN_1799280,BDH,0.05364934,0.222118934,-0.191391451,-0.046168648,-0.426760071,0.192609257,-0.059203713,0.281320963,-0.165099708,-0.05548971,-0.444663777,0.428422125,-0.442931191,-0.592078635,0.259481782,-0.306197333,0.23205622,0.303628694,
ILMN_1799289,MRPL55,-0.238259176,-0.384316553,0.281077326,0.387699239,0.342298873,0.320764759,0.210451081,-0.525730423,0.412037348,0.366651996,0.350297964,-0.462859273,0.455135318,0.049592508,-0.205216701,0.4849876,-0.465615143,0.104485011,
ILMN_1799320,C9orf37,-0.529723645,-0.527030973,0.899758528,0.662284839,0.505198,0.679683634,0.344483701,-0.406274678,-0.074521199,0.434165143,-0.222850557,-0.290509152,0.380816231,0.077720429,-0.08064099,0.22629781,-0.689651828,0.524468502,
ILMN_1799367,TXNDC14,-0.145874244,0.551003524,-0.146925357,-0.494995274,-0.122492705,-0.372266199,-0.592771024,0.025657477,0.300513558,-0.320963224,0.202617637,0.009193841,-0.25112046,0.087657354,-0.323440839,-0.184925288,0.35103478,-0.503567024,
ILMN_1799487,CG018,0.528076593,0.38175271,-0.386096591,-0.348516031,-0.511816438,-0.231933403,-0.096196916,0.476072994,-0.142898171,-0.397023858,-0.129775905,0.528732338,-0.503874686,-0.398133045,0.409532454,-0.353719028,0.591053455,-0.111203369,
ILMN_1799516,DNAJC9,0.558056521,-0.040200574,-0.338519163,0.024096108,-0.385952124,-0.067753871,0.221000858,0.205896762,-0.045388325,-0.111132226,0.085222998,0.199981927,-0.137226701,-0.353446741,0.376359177,0.012434767,0.257312041,0.064878328,
ILMN_1799535,GJB1,-0.214347218,-0.346761733,0.383161086,0.275482591,0.777977956,0.234304233,0.214788003,-0.423640426,-0.058468105,0.112985297,0.018020987,-0.294366119,0.535069098,0.903274099,-0.15945781,0.048689273,-0.415276672,-0.050559235,
ILMN_1799579,CCDC51,0.454303639,0.698552146,-0.714301948,-0.607247724,-0.728030273,-0.510076366,-0.425020368,0.654951808,-0.089124667,-0.623041384,-0.205629656,0.607098184,-0.753954135,-0.418732846,0.268461822,-0.562179205,0.812821027,-0.261692411,
ILMN_1799589,NOXA1,-0.03250498,-0.124304281,0.172921511,0.293274969,-0.116839005,0.585173297,0.273567338,0.261109861,-0.504140115,-0.042830297,-0.481972709,0.491152228,-0.294736133,-0.351304383,0.464851408,-0.295175275,-0.073055625,0.695519851,
ILMN_1799604,OCIAD1,0.359038654,0.89872909,-0.569261008,-0.856781538,-0.77438989,-0.774769746,-0.683728095,0.681535127,0.06831965,-0.794861522,-0.110924126,0.528246105,-0.824252259,-0.341106723,0.046879084,-0.607232327,0.940058632,-0.55066625,
ILMN_1799614,NTE,0.327738531,-0.531756857,0.107520758,0.482173546,0.09598124,0.594646086,0.708117495,0.008227969,-0.510752001,0.182036087,-0.072044485,0.309698341,0.126155194,-0.09962073,0.643591175,0.009466991,-0.254433034,0.68745997,
ILMN_1799642,TRIM24,0.395950682,0.47287123,-0.687380738,-0.641355724,-0.343390093,-0.599811973,-0.276475147,0.326623818,-0.029943769,-0.446028,0.078418411,0.29866847,-0.326510167,0.096011348,0.056535661,-0.355008841,0.571501815,-0.444327559,
ILMN_1799672,CROCC,-0.452591061,-0.679930415,0.895336153,0.723267156,0.554749096,0.719334507,0.476086317,-0.48171874,-0.039908946,0.569637109,-0.07992816,-0.379889836,0.527093238,0.100561676,-0.069939804,0.361894487,-0.77527318,0.550090366,
ILMN_1799688,CDC23,-0.041972553,-0.841740541,0.382016132,0.673343785,0.617800736,0.625350982,0.712141929,-0.495589821,-0.143361558,0.69947788,0.082941388,-0.384155897,0.723677115,0.229041007,0.118420814,0.598487546,-0.711754292,0.441569575,
ILMN_1799744,GALC,0.271568604,-0.408392072,0.063865845,0.181013535,0.630283875,0.071155672,0.40245967,-0.372350627,-0.175408046,0.253913472,0.084653415,-0.237758251,0.596708212,0.759684466,0.079906032,0.206428336,-0.231595875,-0.189636656,
ILMN_1799814,WDR57,0.384897319,0.798947633,-0.650132154,-0.770062372,-0.515568522,-0.690056333,-0.569657687,0.528552001,-0.002031331,-0.795350653,-0.018385441,0.490690876,-0.641629379,0.031599265,0.068491964,-0.612286773,0.837043756,-0.557972109,
ILMN_1799815,XYLT2,-0.045316567,-0.229435414,0.256647905,0.354219095,0.081954427,0.562243528,0.327306298,-0.152395296,-0.184772845,0.190521567,-0.207867821,0.157725014,0.023718087,-0.195784153,0.281404823,-0.051023812,-0.237544759,0.496944464,
ILMN_1799819,MARS,0.220220499,0.148173716,-0.141421932,-0.117963813,-0.516283893,-0.163049282,-0.087920513,0.565047141,-0.208425837,-0.281909282,-0.237693629,0.320661739,-0.440914016,-0.539396308,0.250557892,-0.133370361,0.32101378,0.14064594,
ILMN_1799853,SPTLC1,-0.163746428,0.863748999,-0.272889659,-0.680771733,-0.559225519,-0.621842951,-0.824789837,0.392297744,0.263323263,-0.601176158,-0.089194794,0.227119848,-0.667374011,-0.254330691,-0.309749413,-0.451197,0.617994278,-0.489578364,
ILMN_1799860,PIGM,-0.146237616,-0.062926517,0.33350726,0.129857822,0.316602999,-0.04475542,-0.104480778,-0.367105128,0.273386892,0.0600933,0.300518171,-0.394165578,0.316106801,0.382871714,-0.286042685,0.268426241,-0.164026319,-0.280753354,
ILMN_1799890,ZFYVE20,0.354879281,0.325942754,-0.25517162,-0.520055708,-0.045980285,-0.325516183,-0.109118004,0.222042084,-0.147188831,-0.376311781,-0.09237599,0.375393599,-0.233582184,0.232068027,0.179600615,-0.466161323,0.432910364,-0.333300486,
ILMN_1799969,SNAPAP,-0.585219969,-0.520759709,0.904821282,0.631348915,0.581572952,0.516799696,0.220474237,-0.567767412,0.19353739,0.505056066,0.020751721,-0.553830577,0.547564204,0.22006208,-0.321380696,0.429900848,-0.723059463,0.274216013,
ILMN_1800008,ACAT1,0.030157513,0.727792447,-0.384354881,-0.598692764,-0.290436235,-0.535121664,-0.693475754,0.078965384,0.438267797,-0.410457089,0.266258004,0.039301518,-0.356353672,-0.021942679,-0.315151374,-0.216629386,0.553080906,-0.683339951,
ILMN_1800078,LMO2,-0.311489832,-0.053695227,0.098881129,-0.001388012,0.189307598,-0.109853723,-0.188918687,-0.369289442,0.485177744,0.270134453,0.653248149,-0.537695677,0.344541284,0.110090533,-0.450101486,0.600145647,-0.244968968,-0.262772362,
ILMN_1800130,ETNK2,0.317563569,0.457672783,-0.339470282,-0.49168711,-0.519330269,-0.216247675,-0.158408969,0.559302521,-0.202284349,-0.602464149,-0.297699847,0.713111852,-0.669948419,-0.311637953,0.394068806,-0.71481848,0.563117522,0.048712391,
ILMN_1800164,PPFIA1,-0.292245116,-0.846002832,0.484419474,0.724303634,0.80801171,0.632565172,0.609638732,-0.737060936,0.033486501,0.85019228,0.253812865,-0.627934079,0.903847378,0.404098978,-0.134841924,0.739187767,-0.870305882,0.326990424,
ILMN_1800172,RILP,0.269949173,0.27180942,-0.358483042,-0.288993587,-0.237788961,-0.322942293,-0.192613544,0.246541807,0.028654342,-0.278249906,0.081310021,0.201673172,-0.23674712,-0.093192682,0.093931023,-0.124410114,0.371514804,-0.262916615,
ILMN_1800179,KCNJ4,0.120312367,0.466298586,-0.326284535,-0.309698938,-0.704296687,-0.322819008,-0.298989765,0.571950886,-0.092147298,-0.446272757,-0.345411297,0.439885094,-0.64753071,-0.548574532,0.150422208,-0.408450943,0.483967433,0.038357884,
ILMN_1800197,MRPL36,-0.060812892,0.90936119,-0.413126076,-0.700658893,-0.577167413,-0.699904087,-0.89300207,0.278523762,0.523204877,-0.552113177,0.105738255,0.098836274,-0.604254924,-0.283044969,-0.410016167,-0.349374891,0.68464665,-0.688606514,
ILMN_1800225,PPARG,0.220513088,0.161647416,-0.304893233,-0.211546369,-0.46400463,-0.337195799,-0.18307847,0.212585627,0.102095925,-0.103556401,0.461091705,0.004544312,-0.19750212,-0.426970382,0.034796716,0.284916694,0.259270925,-0.149869018,
ILMN_1800261,K-ALPHA-1,-0.124618531,-0.407276576,0.18051078,0.333588936,0.344041517,0.320108508,0.315135038,-0.196730516,-0.11822564,0.402196399,-0.089359119,-0.20561361,0.347020719,0.163976198,-0.028897665,0.184801079,-0.395567697,0.233600771,
ILMN_1800270,GABRG2,0.85515683,0.309926023,-0.527381069,-0.472867414,-0.546933791,-0.372208241,0.119938855,0.714917641,-0.469071109,-0.600708842,-0.240729097,0.804441419,-0.57035569,-0.208798943,0.744733938,-0.638381056,0.715372209,-0.037001408,
ILMN_1800308,GTF2H4,0.276827379,0.478949834,-0.493366468,-0.467786553,-0.401986635,-0.342759775,-0.295436771,0.424091852,-0.115317759,-0.472582136,-0.110546794,0.389933968,-0.464690997,-0.142409902,0.109266496,-0.36644614,0.547047829,-0.239386349,
ILMN_1800311,HSF2,0.618198296,0.720531894,-0.758673707,-0.768791431,-0.711396191,-0.715297301,-0.402742625,0.657185174,-0.089640113,-0.74480159,-0.064884358,0.602438639,-0.694700153,-0.224291615,0.285105888,-0.571034926,0.912257988,-0.455390563,
ILMN_1800332,NGB,0.36650712,-0.031056654,-0.146584527,-0.0441811,-0.258261542,0.055114233,0.249905681,0.310336008,-0.351050331,-0.206514268,-0.105019259,0.430860263,-0.241037435,-0.14833733,0.474747941,-0.331711763,0.177030399,0.283557621,
ILMN_1800354,CST3,-0.066867113,-0.531092439,0.249032801,0.434792472,0.434895657,0.351575831,0.460840567,-0.349456572,-0.193764378,0.635364221,-0.060982186,-0.230741366,0.51399536,0.231817052,0.063611054,0.309912217,-0.477624505,0.262400328,
ILMN_1800381,GNAO1,0.265989242,0.883689551,-0.565469524,-0.793401144,-0.805774852,-0.752517535,-0.717320494,0.68591712,0.097372036,-0.787482793,-0.145030955,0.472967978,-0.835923809,-0.383817299,-0.034332634,-0.586270491,0.887837638,-0.503675913,
ILMN_1800390,ZNF511,0.248120578,0.488813,-0.388867526,-0.393999507,-0.403831568,-0.368079746,-0.315581377,0.291558062,0.106180392,-0.592564251,0.097861118,0.294824415,-0.433638151,-0.054300696,0.065165211,-0.39009143,0.493018758,-0.262119854,
ILMN_1800396,KCNH4,-0.036788685,0.096099407,-0.083527194,0.078257885,-0.283053322,0.123009743,-0.05276854,0.245147812,-0.113019024,-0.028062897,-0.285756117,0.206731095,-0.274856147,-0.448130191,0.120591938,-0.038167787,0.1035943,0.216363497,
ILMN_1800420,DKFZp547C195,0.165683165,0.193638941,-0.470853785,-0.177559096,-0.202407643,-0.172022926,-0.097274943,0.016944829,0.171225456,-0.047296664,0.10894118,0.092983817,-0.10365731,-0.129080238,0.063628183,-0.016983227,0.208462838,-0.125331231,
ILMN_1800425,SLC9A1,0.251967416,-0.406436051,0.14794045,0.354483489,-0.00124792,0.578039833,0.621166872,0.311982707,-0.787776337,0.033935762,-0.444479641,0.548413095,-0.126025601,-0.19987283,0.747902009,-0.226152173,-0.148743153,0.80952878,
ILMN_1800447,PHKB,0.126458856,0.541027674,-0.340117957,-0.441741946,-0.380756924,-0.434548958,-0.475106848,0.286743914,0.073431498,-0.381508066,0.028342609,0.184847142,-0.392395954,-0.117148676,-0.087627691,-0.233770353,0.505687238,-0.400440318,
ILMN_1800451,THRAP5,-0.267968354,-0.633362328,0.398546563,0.70077774,0.501855026,0.679872263,0.532247187,-0.469537016,-0.15468721,0.50090582,0.125115503,-0.267138685,0.513539262,0.203287005,0.054604434,0.327324047,-0.677602204,0.565100364,
ILMN_1800461,CSNK2B,-0.308304658,0.068750087,0.035561302,-0.055324131,-0.033384695,0.040658627,-0.193387611,-0.106573178,0.253643302,0.160657215,0.005635282,-0.136008867,-0.019786089,-0.16265046,-0.272462087,0.058072371,-0.091601617,-0.010836697,
ILMN_1800468,KLKB1,-0.492259125,-0.61977303,0.767865685,0.712690669,0.545273761,0.712045747,0.392270903,-0.4509772,-0.059855993,0.607712443,-0.18523704,-0.368332283,0.487449658,0.060693991,-0.124687738,0.328287475,-0.741750569,0.515198249,
ILMN_1800530,CENTG2,0.034239555,0.021501078,0.022326921,-0.141390609,0.307201587,-0.159855558,-0.047300892,-0.28401568,0.28923347,-0.171533287,0.263687808,-0.206141745,0.227977649,0.545923299,-0.228944879,-0.094349465,-0.009722846,-0.3686415,
ILMN_1800540,CD55,-0.320108765,-0.109225877,0.253042786,0.106183891,0.463147239,-0.093554289,-0.161636089,-0.39361513,0.270219284,0.16766872,0.160348538,-0.560177714,0.436903922,0.534800943,-0.494057031,0.37184861,-0.265502121,-0.353901726,
ILMN_1800543,SCFD1,-0.131679628,0.661192477,-0.255030676,-0.534969841,-0.431976377,-0.465409768,-0.639133717,0.392321523,0.204477333,-0.440825817,-0.205067558,0.176035416,-0.541361133,-0.258678255,-0.269785583,-0.367332385,0.493304896,-0.368724802,
ILMN_1800573,RPS21,-0.037776244,0.83474155,-0.363217644,-0.744070067,-0.404882059,-0.662552653,-0.799516749,0.283238445,0.406088304,-0.596922503,-0.016746443,0.16039787,-0.545632802,-0.053072298,-0.35476877,-0.447312396,0.638565911,-0.671657396,
ILMN_1800590,BBS1,0.063307986,-0.121178087,0.055602203,0.282079993,-0.128486035,0.352374981,0.192194951,-0.017289816,-0.082696675,0.233920319,-0.145261064,0.130290693,-0.053377302,-0.407255773,0.271432601,0.112160742,-0.077829137,0.363034502,
ILMN_1800602,GCA,0.236152583,0.410633748,-0.375353566,-0.480330803,0.053685762,-0.519259998,-0.338514309,0.024997786,0.164160998,-0.469772009,0.313021109,0.035193721,-0.062352154,0.559203557,-0.140560317,-0.221933612,0.410309474,-0.629874111,
ILMN_1800626,SESN1,0.848768196,-0.20353505,-0.409409416,-0.026929453,-0.174123531,-0.049849396,0.504398554,0.234777884,-0.402386724,-0.062473032,0.042582081,0.370611477,-0.001937593,-0.065511683,0.688306273,-0.03918312,0.260284108,0.095006128,
ILMN_1800634,NME4,-0.679891557,-0.56274426,0.556673124,0.653674478,0.509778729,0.62440622,0.22612941,-0.710905044,0.292324422,0.817759041,0.2446798,-0.656804372,0.619030441,-0.009610426,-0.42473125,0.655524107,-0.829245441,0.367123169,
ILMN_1800638,CUGBP2,-0.035810772,0.456129518,-0.219955478,-0.325616281,-0.540033694,-0.256568408,-0.37841859,0.53312671,-0.04419603,-0.476381892,-0.292018304,0.321956406,-0.604150801,-0.431320086,-0.011524706,-0.389952164,0.394389798,0.007476435,
ILMN_1800642,RELN,0.041875531,0.430812015,-0.081311661,-0.53124111,-0.266011382,-0.375456536,-0.3033711,0.293023149,0.0524605,-0.457460099,-0.072351139,0.299638597,-0.391767487,0.007605183,-0.031837924,-0.520202119,0.376797935,-0.246678952,
ILMN_1800659,PGM1,-0.536916394,-0.238351337,0.357059384,0.334394792,0.232555922,0.364722809,0.026944414,-0.466069269,0.212917636,0.709202852,0.078134812,-0.417230045,0.327590974,-0.21398079,-0.320237623,0.463524984,-0.497317762,0.206353329,
